state	county	trump16_pct	clinton16_pct	otherpres16_pct	romney12_pct	obama12_pct	otherpres12_pct	senaterace16	houserace16	govrace16	total_population	cvap	voterturnout16_pct	voterturnout12_pct	voterturnout_pct_diff	white_pct	nonwhite_pct	black_pct	hispanic_pct	foreignborn_pct	female_pct	age29andunder_pct	age65andolder_pct	median_hh_inc	clf_unemploy_pct	lesshs_pct	lesscollege_pct	rural_pct
Alabama	Autauga	0.7276658791	0.2376967124	0.0346374084	0.7261825171	0.2658783219	0.007939161	Race	Race	No Race	55049	40690	0.6137380192	0.5881543377	0.0255836815	75.683481989	24.316518011	18.37090592	2.5722538102	1.8383621864	51.176224818	40.037057894	13.978455558	53099	5.5916572629	12.417046015	75.407228651	42.002162321
Alabama	Baldwin	0.7654571234	0.1938560101	0.0406868666	0.7735826947	0.2158944433	0.010522862	Race	Race	No Race	199510	151770	0.6273637741	0.5622850366	0.0650787376	83.178788031	16.821211969	9.2256027267	4.3666984111	3.2695103002	51.194927573	35.47441231	18.714851386	51365	6.2868432294	9.9724179326	70.452888971	42.279099114
Alabama	Barbour	0.5209666635	0.4652784411	0.0137548954	0.4822312972	0.5136849422	0.0040837605	Race	Race	No Race	26614	20375	0.5138159509	0.5648588957	-0.051042945	45.885624108	54.114375892	47.888329451	4.3097617795	2.8593973097	46.498083715	37.664387165	16.528894567	33956	12.824738271	26.235927558	87.132212977	67.789634702
Alabama	Bibb	0.7640322032	0.2124957478	0.023472049	0.7282660333	0.26152019	0.0102137767	Race	Race	No Race	22572	17590	0.5013644116	0.4786810688	0.0226833428	74.765195818	25.234804182	21.212121212	2.2239943293	1.3512316144	46.464646465	37.329434698	14.885699096	39776	7.14682672	19.301587302	88	68.352607462
Alabama	Blount	0.8933484446	0.0842582461	0.0223933094	0.8646588353	0.1237190702	0.0116220945	Race	Race	No Race	57704	42430	0.6030638699	0.56577893	0.0372849399	87.657701373	12.342298627	1.5579509219	8.7272979343	4.271800915	50.485234992	37.240052683	17.192915569	46212	5.9538327526	19.968585326	86.95024321	89.951502041
Alabama	Bullock	0.2420382166	0.7494692144	0.008492569	0.2350620068	0.7630590004	0.0018789929	Race	Race	No Race	10552	8195	0.5747406955	0.6494203783	-0.074679683	21.683093252	78.316906748	75.50227445	0.1231993935	1.5163002274	45.801743745	37.935936315	15.134571645	29335	13.258520366	33.43788354	89.744988409	51.374381528
Alabama	Butler	0.561268896	0.4267063674	0.0120247366	0.5356992418	0.4606149958	0.0036857624	Race	Race	No Race	20280	15425	0.5660940032	0.615623987	-0.049529984	52.781065089	47.218934911	43.515779093	1.2475345168	1.3954635108	53.047337278	37.056213018	18.126232742	34315	9.8048273473	18.940425837	83.919994265	71.23215735
Alabama	Calhoun	0.6866329601	0.2766588668	0.0367081732	0.6545603909	0.3353222215	0.0101173876	Race	Race	No Race	115883	88525	0.5406834228	0.5225303587	0.0181530641	72.997764987	27.002235013	20.331713884	3.4362244678	2.3937937402	51.898035087	38.783082937	15.930723229	41954	11.681821598	17.663136751	82.347033473	33.696825557
Alabama	Chambers	0.5642446043	0.4161151079	0.0196402878	0.521935528	0.4702621313	0.0078023407	Race	Race	No Race	34018	26480	0.5249244713	0.5517749245	-0.026850453	56.743488741	43.256511259	40.478570169	0.4350637898	0.9906520078	52.087130343	35.872185314	18.387324358	36027	7.4899452759	19.736731785	87.515720634	49.148034488
Alabama	Cherokee	0.8341563403	0.144134911	0.0217087487	0.7675631455	0.2180182023	0.0144186522	Race	Race	No Race	25897	20505	0.5234333089	0.4769080712	0.0465252377	91.871645364	8.1283546357	4.6067112021	1.563887709	0.7259528131	50.252925049	32.71035255	20.322817315	38925	5.8557310428	18.717235477	86.038301059	85.736273039
Alabama	Chilton	0.8210027764	0.1584735152	0.0205237084	0.7978467529	0.1945367083	0.0076165388	Race	Race	No Race	43817	31555	0.5821264459	0.5533829821	0.0287434638	80.610265422	19.389734578	10.009813543	7.6248944474	5.557203825	50.797635621	38.834242417	15.249788895	42594	7.9385804565	19.902471835	85.145451488	86.74472424
Alabama	Choctaw	0.5630828305	0.4263576522	0.0105595173	0.5210843373	0.4751506024	0.0037650602	Race	Race	No Race	13287	10515	0.6934854969	0.7577746077	-0.064289111	56.205313464	43.794686536	42.229246632	0.5569353503	0.1655753744	52.216452171	33.401068714	20.749604877	32622	13.642813704	21.147332769	88.039796782	100
Alabama	Clarke	0.5479241808	0.4411787276	0.0108970916	0.5393112411	0.4572955021	0.0033932568	Race	Race	No Race	24847	19195	0.678874707	0.7215941651	-0.042719458	53.177445969	46.822554031	45.494425886	0.1730591218	0.4668571659	52.758884372	36.604016581	18.062542762	32735	17.083333333	18.957819293	87.862765832	75.98033523
Alabama	Clay	0.7918176329	0.1867451691	0.0214371981	0.7230561393	0.2667367157	0.010207145	Race	Race	No Race	13483	10360	0.6393822394	0.6430501931	-0.003667954	80.264036194	19.735963806	14.744493065	3.1076169992	1.8912704888	51.5538085	34.843877475	19.402210191	38815	6.5915300546	25.386406945	88.93711624	100
Alabama	Cleburne	0.8742605794	0.1037463977	0.0219930229	0.8361617764	0.1540047581	0.0098334655	Race	Race	No Race	14991	11295	0.583709606	0.5582115981	0.025498008	92.795677406	7.2043225936	2.3614168501	2.3280635048	1.7477152958	50.483623507	36.141685011	18.164231872	36316	7.1736011478	25.815164962	88.471927455	100
Alabama	Coffee	0.7644339577	0.2032551644	0.0323108778	0.7418310572	0.2491148204	0.0090541224	Race	Race	No Race	50991	37955	0.5471479383	0.5208799895	0.0262679489	71.371418486	28.628581514	17.00496166	6.5580200428	3.7379145339	50.559902728	38.481300622	15.783177423	47872	6.1942626192	14.86392789	76.333275553	47.195082886
Alabama	Colbert	0.6721252258	0.2934778246	0.0343969496	0.5959375668	0.3919606585	0.0121017746	Race	Race	No Race	54377	42235	0.5899135788	0.5536876998	0.036225879	78.853191607	21.146808393	15.648160068	2.4017507402	1.5613218824	51.68729426	35.588576052	18.452654615	43786	7.5258898998	16.57652008	81.529095137	43.894686558
Alabama	Conecuh	0.5193621868	0.4677296887	0.0129081245	0.489746511	0.5062660211	0.003987468	Race	Race	No Race	12697	9825	0.6702290076	0.7147073791	-0.044478372	50.720642671	49.279357329	46.21564149	1.7641962668	0.8505946287	52.524218319	35.654091518	20.26462944	27609	20.427852349	20.572207084	91.337420527	80.949501058
Alabama	Coosa	0.6437547601	0.3392993145	0.0169459254	0.5786676789	0.4158284304	0.0055038907	Race	Race	No Race	10864	8755	0.5998857796	0.6018275271	-0.001941748	65.022091311	34.977908689	32.36377025	1.2886597938	1.2518409426	50.708762887	31.084315169	18.667157585	31910	12.575828278	27.064626281	90.059441002	100
Alabama	Covington	0.8323086575	0.149749059	0.0179422836	0.7879789924	0.204759126	0.0072618816	Race	Race	No Race	37729	29295	0.544120157	0.5264720942	0.0176480628	83.514007792	16.485992208	12.976755281	1.531978054	0.9541731824	51.710885526	35.344164966	20.178112327	37313	10.659490225	19.066133172	85.078514268	69.651793989
Alabama	Crenshaw	0.7201212701	0.2655177916	0.0143609382	0.6748208165	0.3194141477	0.0057650358	Race	Race	No Race	13896	10535	0.5948742288	0.6092074039	-0.014333175	70.869314911	29.130685089	23.67587795	1.6839378238	2.2884283247	50.611686816	36.895509499	17.508635579	37557	7.3555736371	21.683593341	85.352319129	100
Alabama	Cullman	0.8710426953	0.1002825232	0.0286747815	0.841599675	0.1466175233	0.0117828018	Race	Race	No Race	81316	61625	0.6145720081	0.5591399594	0.0554320487	92.463967731	7.5360322692	1.0366963451	4.2131929756	2.8333907226	50.563234788	36.932461016	17.751733976	39297	6.0647567977	17.843509756	85.030982014	73.239559237
Alabama	Dale	0.7364659449	0.2353725532	0.0281615019	0.7063641752	0.2848520774	0.0087837474	Race	Race	No Race	49607	37405	0.5012431493	0.4961101457	0.0051330036	70.191706816	29.808293184	19.402503679	5.8882818957	2.7455802609	50.726711956	39.982260568	15.429274094	44093	10.39244186	14.1653928	83.931301142	50.888539532
Alabama	Dallas	0.3080566198	0.6830566198	0.0088867603	0.3001002243	0.697370305	0.0025294707	Race	Race	No Race	41426	30615	0.6138167565	0.6844030704	-0.070586314	28.069328441	71.930671559	69.497417081	0.958335345	1.47250519	53.826099551	40.699077874	15.676145416	28136	14.897017045	20.981581478	86.215696427	45.638977636
Alabama	DeKalb	0.8288159219	0.1402462635	0.0309378146	0.7681766752	0.2195449021	0.0122784227	Race	Race	No Race	70937	49580	0.5208955224	0.4813029447	0.0395925777	81.015549008	18.984450992	1.4773672414	14.015252971	7.2768794846	50.471545174	39.04591398	15.532091856	38248	6.3399611702	27.362984823	88.634064081	90.130644504
Alabama	Elmore	0.7416532475	0.2265968867	0.0317498658	0.7398337326	0.2523319713	0.0078342962	Race	Race	No Race	80957	61485	0.6060014638	0.577132634	0.0288688298	73.688501303	26.311498697	21.112442408	2.8014872093	1.9516533468	51.397655546	38.663735069	13.887619353	53398	7.4731615301	13.171974522	77.761601456	54.18836614
Alabama	Escambia	0.6692489054	0.3102054564	0.0205456383	0.6245880691	0.3691573071	0.0062546237	Race	Race	No Race	37875	29330	0.506137061	0.5069553358	-0.000818275	60.594059406	39.405940594	32.330033003	2.0594059406	0.7366336634	48.805280528	37.737293729	16.657425743	32334	15.237084218	19.54429004	88.374349818	63.511573893
Alabama	Etowah	0.7325649851	0.2364369169	0.030998098	0.6849282859	0.3010345638	0.0140371502	Race	Race	No Race	103363	78780	0.5605991368	0.5398578319	0.0207413049	78.431353579	21.568646421	15.284966574	3.629925602	2.8820757911	51.620018769	36.357303871	17.363079632	40478	8.4558256385	17.549096184	83.508145503	37.483481758
Alabama	Fayette	0.8136743848	0.1651109225	0.0212146927	0.7618927762	0.2286685125	0.0094387113	Race	Race	No Race	16783	13155	0.6270619536	0.6040288864	0.0230330673	85.229100876	14.770899124	12.238574748	0.8580110826	0.5600905678	50.479652029	34.81499136	19.549544182	36205	8.7747615554	20.769100457	85.854650178	80.23316513
Alabama	Franklin	0.7862126246	0.1824750831	0.0313122924	0.6968413298	0.2920158394	0.0111428308	Race	Race	No Race	31573	21935	0.5488944609	0.4950535674	0.0538408935	78.073037089	21.926962911	4.0604313812	16.01684984	8.884173186	50.73955595	39.460931809	16.035853419	36138	9.7129432494	24.331039755	87.609900612	70.366515266
Alabama	Geneva	0.8499744855	0.1296989284	0.0203265862	0.8105123675	0.1801236749	0.0093639576	Race	Race	No Race	26765	20515	0.5731416037	0.5517913722	0.0213502315	84.061274052	15.938725948	9.4227535961	3.7063328974	1.6775639828	51.160097142	35.273678311	18.950121427	36519	10.315161092	22.313214571	88.338207923	89.641657335
Alabama	Greene	0.1717213115	0.8223360656	0.005942623	0.1505617978	0.8466292135	0.0028089888	Race	Race	No Race	8587	6595	0.739954511	0.8097043215	-0.06974981	17.142191685	82.857808315	81.18085478	0.6172120647	0.2562012344	52.346570397	37.603353907	18.003959474	21339	18.153310105	23.051131601	90.025146689	100
Alabama	Hale	0.3946517413	0.5939054726	0.0114427861	0.3713988199	0.6260557677	0.0025454125	Race	Race	No Race	15159	11565	0.6952010376	0.7473411154	-0.052140078	39.96965499	60.03034501	58.282208589	1.2072036414	1.0356883699	53.024605845	38.017019592	17.659476219	33351	12.059336824	18.603969107	85.971258188	89.168781726
Alabama	Henry	0.6977205154	0.2839444995	0.0183349851	0.6424657534	0.3519406393	0.0055936073	Race	Race	No Race	17187	13335	0.6053243345	0.6569178853	-0.051593551	68.563449119	31.436550881	27.887356723	2.5309827195	1.7105952173	51.701867691	33.618432536	20.631872927	41045	7.5298438935	19.302839375	83.855658293	87.752860941
Alabama	Houston	0.7206547996	0.250099674	0.0292455264	0.6982680471	0.2950283888	0.0067035641	Race	Race	No Race	103891	78085	0.5460587821	0.5368252545	0.0092335276	67.4524261	32.5475739	26.37475816	3.1869940611	2.3168513153	52.082471051	38.397936299	16.048550885	41945	8.0692549843	15.096152488	78.982097693	33.804051326
Alabama	Jackson	0.7945101029	0.1750381243	0.0304517728	0.701705788	0.28293726	0.0153569519	Race	Race	No Race	52608	40730	0.515197643	0.5052050086	0.0099926344	89.492092457	10.507907543	3.2941757908	2.7277220195	2.2563108273	51.028360706	34.842609489	18.451566302	38422	8.6094158675	20.515100084	87.421536141	77.017303248
Alabama	Jefferson	0.4430374337	0.5157055929	0.0412569734	0.4661882481	0.5260497897	0.0077619621	Race	Race	No Race	659096	491015	0.6195146788	0.6189586876	0.0005559912	50.670918956	49.329081044	42.33965917	3.6892956413	3.9258317453	52.666834573	39.652341996	14.310054984	47220	8.2171662008	11.005229804	68.5597527	9.833765145
Alabama	Lamar	0.8359173127	0.1487223658	0.0153603216	0.7615126989	0.2296957857	0.0087915155	Race	Race	No Race	14066	10960	0.6355839416	0.6538321168	-0.018248175	86.136783734	13.863216266	11.261197213	1.4289776767	0.8460116593	51.564055168	34.089293331	20.218967724	34298	9.525483304	22.584516903	86.937387477	100
Alabama	Lauderdale	0.7058570525	0.2517900063	0.0423529412	0.647573394	0.3388311126	0.0135954934	Race	Race	No Race	92641	72735	0.5434110126	0.5076510621	0.0357599505	84.99152643	15.00847357	9.7634956445	2.3931088827	2.0530866463	52.223097764	37.802916635	18.312626159	43657	7.6403913084	15.137454868	78.320770254	49.295106192
Alabama	Lawrence	0.7305280194	0.2445883067	0.0248836739	0.6288265306	0.3591978458	0.0119756236	Race	Race	No Race	33433	25995	0.5704558569	0.5428736295	0.0275822274	76.657793198	23.342206802	11.366015613	2.0668202076	0.7268267879	51.329524721	35.86875243	16.151706398	42339	8.315177923	22.456994067	89.691381739	91.289787123
Alabama	Lee	0.5848355324	0.3586693923	0.0564950753	0.5922478338	0.3933295314	0.0144226347	Race	Race	No Race	153947	115345	0.5131648533	0.4712731371	0.0418917162	67.867512845	32.132487155	23.086516788	3.6902310535	5.1576191806	50.614821984	49.202647664	10.321084529	45056	6.0705289673	11.287583658	65.587853361	27.409498955
Alabama	Limestone	0.7213729091	0.2349729488	0.0436541421	0.7133590908	0.2771933783	0.009447531	Race	Race	No Race	90257	67250	0.5991672862	0.5272713755	0.0718959108	77.436653113	22.563346887	12.674917181	5.6893094164	4.329858072	49.980610922	37.58157262	13.910278427	51115	7.9436443632	16.843445741	76.739312657	57.609142084
Alabama	Lowndes	0.2619688809	0.7305505685	0.0074805506	0.2334795905	0.7641271108	0.0023932988	Race	Race	No Race	10565	8100	0.8251851852	0.9285185185	-0.103333333	24.40132513	75.59867487	74.642688121	0.4732607667	0.3028868907	52.247988642	38.532891623	17.340274491	27914	12.266009852	25.191905094	87.718073971	100
Alabama	Macon	0.1565645514	0.8277899344	0.0156455142	0.1280546469	0.8702135848	0.0017317683	Race	Race	No Race	19684	16035	0.5700031182	0.6482070471	-0.078203929	15.423694371	84.576305629	81.533224954	1.6460069092	1.1278195489	53.911806543	42.582808372	16.749644381	32390	15.036921011	19.534396649	79.958111809	55.54726832
Alabama	Madison	0.5478949011	0.3844934482	0.0676116507	0.5861252813	0.3999445372	0.0139301814	Race	Race	No Race	349973	261510	0.624790639	0.5929371726	0.0318534664	65.431047538	34.568952462	23.982992974	4.6752178025	5.5607146837	51.114800285	39.399896563	13.667911525	60150	7.3335472308	9.1851682984	59.328073086	16.441514765
Alabama	Marengo	0.4759869019	0.5107331272	0.0132799709	0.4625119182	0.5345410419	0.00294704	Race	Race	No Race	20066	15310	0.7180927498	0.7535597649	-0.035467015	45.450014951	54.549985049	52.760889066	0.9468753115	0.9070068773	52.990132563	37.516196551	18.638492973	30713	14.074841383	16.141530814	85.21090723	69.315641794
Alabama	Marion	0.8682994455	0.1102895872	0.0214109673	0.8010739364	0.1857909955	0.0131350682	Race	Race	No Race	30239	23725	0.5472708114	0.5102212856	0.0370495258	92.046694666	7.9533053342	3.247461887	2.4008730447	1.6171169682	50.534078508	34.313304011	20.09656404	34074	7.648168527	20.108645185	87.533661436	88.854951911
Alabama	Marshall	0.8277551252	0.1392286782	0.0330161966	0.7942946631	0.193422588	0.0122827489	Race	Race	No Race	94534	65925	0.5356996587	0.4939855897	0.041714069	82.341802949	17.658197051	2.0902532422	12.915987899	7.1709649438	50.708739713	39.319186748	16.404679798	39831	7.1737920689	21.394754285	83.432755737	53.268687042
Alabama	Mobile	0.5506405692	0.4178954133	0.0314640176	0.5426674444	0.4504071736	0.006925382	Race	Race	No Race	414291	308975	0.5590646492	0.5659487014	-0.006884052	57.850882592	42.149117408	35.201585359	2.64475936	3.1050638319	52.135817577	40.707859934	14.543642029	44263	8.6968541823	14.222624803	77.487604268	20.020242523
Alabama	Monroe	0.5642099114	0.4217700321	0.0140200565	0.5361412028	0.4589092267	0.0049495704	Race	Race	No Race	21975	16820	0.6106420927	0.6366230678	-0.025980975	54.666666667	45.333333333	42.416382253	0.6188850967	0.2002275313	52.118316268	37.301478953	17.806598407	28182	21.833111943	17.968172967	87.604915061	79.044563898
Alabama	Montgomery	0.3546486159	0.6144892468	0.0308621373	0.3760841411	0.6189415643	0.0049742946	Race	Race	No Race	227392	168750	0.5681659259	0.6039940741	-0.035828148	35.942337461	64.057662539	56.68932944	3.3114621447	4.3589924008	52.61926541	41.619757951	13.256842809	45358	8.4477679583	14.487046218	68.540433925	10.491230059
Alabama	Morgan	0.7401863992	0.2222178343	0.0375957665	0.7175354297	0.2724692334	0.0099953369	Race	Race	No Race	119555	88065	0.5750752285	0.5600749446	0.0150002839	76.619129271	23.380870729	12.053029986	7.8114675254	4.3185144912	50.776630003	37.473965957	15.753418929	46883	8.9314309361	17.508807431	78.570819061	38.597372165
Alabama	Perry	0.2665782493	0.7245168624	0.0089048882	0.2469257255	0.7489752418	0.0040990326	Race	Race	No Race	9856	7625	0.6921967213	0.7998688525	-0.107672131	29.626623377	70.373376623	68.587662338	0.9537337662	0.3754058442	52.607548701	41.517857143	18.861607143	24912	11.730103806	23.615552937	85.507490321	100
Alabama	Pickens	0.5717878851	0.416264934	0.0119471809	0.5331391114	0.4635313703	0.0033295183	Race	Race	No Race	20042	15585	0.6122553738	0.6166827077	-0.004427334	54.85480491	45.14519509	41.772278216	2.4249076938	1.5567308652	50.718491169	35.854705119	17.922363038	31679	12.324929972	18.900880432	88.880999716	100
Alabama	Pike	0.5842193196	0.3839611179	0.0318195626	0.564471539	0.4278018005	0.0077266605	Race	Race	No Race	33277	25630	0.5137729224	0.5504096762	-0.036636754	56.561589086	43.438410914	37.416233435	2.1937073654	3.8855666076	52.324428284	48.96174535	14.283138504	33193	9.7342903916	20.04281782	76.011825874	51.679382352
Alabama	Randolph	0.7563561402	0.2248944733	0.0187493865	0.6947489902	0.2960184651	0.0092325447	Race	Race	No Race	22615	17375	0.5863021583	0.5984460432	-0.012143885	75.436657086	24.563342914	19.186380721	2.9228388238	1.5962856511	51.249170904	35.763873535	19.394207384	37496	7.9787234043	22.738637092	84.620809026	81.342469341
Alabama	Russell	0.4782924803	0.4974553386	0.0242521811	0.4384766142	0.5561735261	0.0053498596	Race	Race	No Race	58636	43135	0.4464124261	0.4376724238	0.0087400023	48.715805989	51.284194011	42.020260591	5.0719694386	2.8429633672	51.362644109	42.533597108	12.603178934	38400	9.4259280765	17.43932794	82.985895043	35.4089939
Alabama	St. Clair	0.8242447917	0.145546875	0.0302083333	0.825964493	0.1650449528	0.0089905542	Race	Race	No Race	86576	65815	0.58345362	0.5340423916	0.0494112284	86.303363519	13.696636481	9.3547865459	2.2650619109	1.7556828682	49.757438551	36.958279431	15.245564591	54042	6.4009750152	16.516801545	83.896160123	72.796765279
Alabama	Shelby	0.721156695	0.2269243684	0.0519189365	0.7722226426	0.2167511648	0.0110261926	Race	Race	No Race	205951	149210	0.67860063	0.6199785537	0.0586220763	78.895950979	21.104049021	11.563430136	5.7591368821	5.460522163	51.397176998	38.590247195	12.972017616	72310	4.6210566395	8.4263075739	58.577008567	22.944870185
Alabama	Sumter	0.2466073935	0.7402901263	0.0131024801	0.2257008681	0.7714529671	0.0028461648	Race	Race	No Race	13285	10390	0.6170356112	0.6763233879	-0.059287777	24.576590139	75.423409861	71.659766654	0.2935641701	2.0248400452	53.820097855	43.876552503	16.228829507	20428	15.294347741	20.016912298	81.879681082	100
Alabama	Talladega	0.6170563056	0.3628281498	0.0201155446	0.5766937345	0.4166541815	0.006652084	Race	Race	No Race	81057	62160	0.5374356499	0.5368886744	0.0005469755	63.519498624	36.480501376	32.050285601	2.1614419483	1.540890978	51.463784744	37.010992265	16.146662225	37923	12.042078855	20.188237815	86.90907792	55.815338251
Alabama	Tallapoosa	0.697629067	0.2832289849	0.0191419481	0.6583461681	0.3355993414	0.0060544904	Race	Race	No Race	40958	31945	0.6099859133	0.5894193144	0.0205665988	69.073196933	30.926803067	27.025245373	2.4122271595	1.4575907027	52.646613604	35.067630255	19.515113043	39395	9.8034530139	20.359737115	82.684192321	74.226259131
Alabama	Tuscaloosa	0.5770616687	0.3840628779	0.0388754534	0.5821096832	0.4077872503	0.0101030665	Race	Race	No Race	202471	155400	0.5321750322	0.5057271557	0.0264478764	62.978895743	37.021104257	30.961471025	3.2923233451	3.5200102731	51.760005137	47.171693724	11.722172558	48022	6.9899510435	11.858227437	70.630506273	25.508075785
Alabama	Walker	0.8233577633	0.1525855049	0.0240567318	0.7591248554	0.2299007749	0.0109743698	Race	Race	No Race	65593	50325	0.585633383	0.5667362146	0.0188971684	89.564435229	10.435564771	5.6576159041	2.2609119876	1.4285060906	51.299681368	36.118183343	18.128458829	37025	10.990161972	21.445006903	89.457191068	74.087999642
Alabama	Washington	0.7080745342	0.2782139927	0.0137114731	0.6562998405	0.3390293917	0.0046707678	Race	Race	No Race	16909	12865	0.6632724446	0.6823163622	-0.019043918	65.060027204	34.939972796	24.773789106	1.2951682536	1.0290377905	50.387367674	37.530309303	16.718907091	40293	16.136701337	20.262061784	90.376605345	100
Alabama	Wilcox	0.2839163125	0.7092186989	0.0068649886	0.2562967486	0.7430926576	0.0006105938	Race	Race	No Race	11119	8520	0.7180751174	0.7688967136	-0.050821596	27.430524328	72.569475672	71.948916269	0.5576041011	0	51.77623887	39.176184909	17.753395089	24442	20.401069519	20.145141782	88.697755678	100
Alabama	Winston	0.8947929797	0.0845534762	0.0206535441	0.8556722257	0.1323862467	0.0119415277	Race	Race	No Race	24013	18770	0.5494405967	0.5175279702	0.0319126265	94.273934952	5.7260650481	0.4081122725	2.9150876609	1.3076250364	50.801649107	33.373589306	20.022487819	33896	8.7342935949	23.995600324	86.910964455	84.892174481
Arizona	Apache	0.2978923394	0.6175843245	0.0845233361	0.3191736305	0.6633782111	0.0174481585	Race	Race	No Race	72346	50380	0.549047241	0.5130607384	0.0359865026	18.571862992	81.428137008	0.4865507423	5.9478063749	1.7195145551	50.598512703	45.854642966	13.322091062	32460	15.807433367	21.758251827	88.941063289	74.061075533
Arizona	Cochise	0.5616714986	0.3488953314	0.08943317	0.6019427382	0.3784666245	0.0195906373	Race	Race	No Race	128177	92915	0.5382876823	0.5273960071	0.0108916752	56.299492109	43.700507891	3.7143949382	34.403208064	11.458373967	49.06964588	37.902275759	19.756274527	45383	8.5671075894	13.409170816	76.837055268	36.30106741
Arizona	Coconino	0.3530710558	0.5420179312	0.104911013	0.4101989136	0.5655603023	0.0242407841	Race	Race	No Race	138064	104265	0.5733851244	0.4961492351	0.0772358893	54.619596709	45.380403291	1.3428554873	13.711032565	4.8252984123	50.581614324	48.94614092	10.873942519	51106	8.2383048131	11.08538134	65.791439456	31.46606557
Arizona	Gila	0.3864621086	0.1908330381	0.4227048533	0.625	0.3575343738	0.0174656262	Race	Race	No Race	53179	41290	0.8887624122	0.5213853233	0.3673770889	63.222324602	36.777675398	0.5528498091	18.548675229	4.2497978525	50.296169541	32.23828955	26.397638165	40593	12.129932205	15.729958244	82.262624167	41.061999739
Arizona	Graham	0.3952033882	0.1625627893	0.4422338225	0.6812315479	0.3044285112	0.014339941	Race	Race	No Race	37529	25960	0.7822033898	0.4566640986	0.3255392912	51.461536412	48.538463588	1.8119321058	32.097844334	4.3859415385	46.313517546	46.393455728	12.315809108	47422	14.424104281	14.58079666	86.675943642	46.437399248
Arizona	Greenlee	0.3644067797	0.2103235747	0.4252696456	0.5353059852	0.4404841964	0.0242098184	Race	Race	No Race	9224	6355	0.8169944925	0.4679779701	0.3490165224	47.77753686	52.22246314	1.7779705117	46.509106678	4.5750216826	46.823503903	44.752818734	11.524284475	51813	8.8792221085	12.144837145	87.803187803	46.568685552
Arizona	La Paz	0.6726600571	0.2646614014	0.0626785414	0.6496414203	0.3288437992	0.0215147805	Race	Race	No Race	20304	15245	0.3903574943	0.3750081994	0.0153492949	58.884948779	41.115051221	0.3792356186	26.182033097	11.37214342	48.946020489	28.073286052	36.056934594	36321	10.59901339	24.842214848	89.563406858	56.327785641
Arizona	Maricopa	0.4766837561	0.448329989	0.0749862549	0.5447536537	0.437531873	0.0177144733	Race	Race	No Race	4088549	2723565	0.5756550697	0.5054250587	0.070230011	56.91811447	43.08188553	5.0136124087	30.28683281	14.729333071	50.549277996	41.886620412	13.837843205	55676	6.8084540517	13.051926912	69.031136689	2.3637996949
Arizona	Mohave	0.7290444442	0.2183430694	0.0526124864	0.7022996715	0.2790029996	0.018697329	Race	Race	No Race	203629	157930	0.506192617	0.4432976635	0.0628949535	78.252606456	21.747393544	0.9517308438	15.708469815	6.9690466486	49.676617771	30.485834532	26.858649799	39856	11.680952882	16.145850476	88.12117781	22.963643811
Arizona	Navajo	0.510671564	0.4084727255	0.0808557105	0.5325833668	0.4538636668	0.0135529664	Race	Race	No Race	108209	76280	0.5282380703	0.489446775	0.0387912952	41.927196444	58.072803556	0.6727721354	11.049912669	2.9147298284	49.846131098	43.243168313	15.745455554	36868	18.525791103	18.494086535	85.507970322	54.138242329
Arizona	Pima	0.3970875628	0.5328265819	0.0700858552	0.4572374101	0.5264905167	0.0162720733	Race	Race	No Race	1003338	720405	0.58528189	0.5306043129	0.0546775772	53.271579468	46.728420532	3.1997193369	36.105978245	12.903428356	50.807404883	40.087388298	17.801777666	46764	9.2141139753	12.252237574	69.199391144	7.5234911447
Arizona	Pinal	0.5621092122	0.369691075	0.0681997128	0.573133915	0.409047685	0.0178184	Race	Race	No Race	397604	278220	0.4656243261	0.3893142118	0.0763101143	57.885735556	42.114264444	4.3337089164	29.192865263	9.8728886027	47.819689943	38.454844519	18.22743232	51190	9.4259003438	15.083241913	81.528523142	21.904622508
Arizona	Santa Cruz	0.2371447697	0.7113734559	0.0514817745	0.3048078307	0.6827407514	0.0124514179	Race	Race	No Race	46547	27155	0.6051555883	0.5116553121	0.0935002762	15.274883451	84.725116549	0.1997980536	83.219111865	32.644423916	52.125808323	43.300320107	15.895761274	38941	9.7498962225	25.206726426	77.506775068	26.883171658
Arizona	Yavapai	0.6232415902	0.3109654871	0.0657929227	0.6428607042	0.3382228294	0.0189164664	Race	Race	No Race	218586	173100	0.6611785095	0.5793356441	0.0818428654	81.159360618	18.840639382	0.5183314576	14.054880001	6.4569551572	51.092476188	28.7173012	28.272624962	46638	8.5259860584	9.8306721801	74.458362259	33.197177693
Arizona	Yuma	0.4747217506	0.4641577061	0.0611205433	0.5566228875	0.4304578934	0.0129192191	Race	Race	No Race	203292	120510	0.4398805078	0.348128786	0.0917517218	32.74501702	67.25498298	1.7964307499	61.966038998	26.920882278	48.735808591	44.981110914	17.389764477	41467	12.461388685	28.279652493	85.613482114	10.42957635
Arkansas	Arkansas	0.6159047006	0.3121377978	0.0719575016	0.600092393	0.3780412689	0.0218663382	Race	Race	No Race	18569	14105	0.4404112017	0.460404112	-0.01999291	70.391512736	29.608487264	25.757983736	2.994237708	1.1255318003	52.619957995	36.754806398	17.750013463	37330	9.1186785836	17.481365241	85.570812083	34.707397865
